match_id,player_id,actual_fantasy_points,predicted_fantasy_points,error,absolute_error,percentage_absolute_error
1341969,7bb1331e,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1341969,e85d03d6,77,44.93489045535438,-32.06510954464562,32.06510954464562,41.64299940863068
1341969,ff6a7ab5,47,34.800712465498,-12.199287534501998,12.199287534501998,25.955930924472337
1341969,9a95bebb,-1,30.380725658115093,31.380725658115093,31.380725658115093,3138.0725658115093
1341969,a36915ce,-2,38.851680487870475,40.851680487870475,40.851680487870475,2042.5840243935238
1317490,14f96089,132,45.745688746826985,-86.25431125317301,86.25431125317301,65.34417519179773
1341969,a82eb3fb,13,27.119665482521054,14.119665482521054,14.119665482521054,108.61281140400811
1341969,8716233e,33,16.705737927117585,-16.294262072882415,16.294262072882415,49.376551736007315
1341969,85645e62,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1341969,72e60730,45,42.1015514736201,-2.8984485263799016,2.8984485263799016,6.440996725288669
1341969,270bf7e2,-6,39.999507988987936,45.999507988987936,45.999507988987936,766.6584664831323
1341969,365229a8,27,12.017221992852926,-14.982778007147074,14.982778007147074,55.49177039684101
1341969,f468293b,25,32.847010077061974,7.847010077061974,7.847010077061974,31.388040308247895
1341969,3c87f0c3,4,40.136651556730044,36.136651556730044,36.136651556730044,903.4162889182511
1341969,b018e1eb,50,18.635318061090736,-31.364681938909264,31.364681938909264,62.729363877818535
1341969,4d1ec7eb,15,38.48942929987002,23.489429299870018,23.489429299870018,156.59619533246678
1341969,9dc3ea7e,4,23.220460669026437,19.220460669026437,19.220460669026437,480.51151672566095
1341969,c3564c2d,-2,35.111327507845836,37.111327507845836,37.111327507845836,1855.5663753922918
1341969,4c0891bc,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1341969,48301a4b,31,30.96750977276769,-0.032490227232308655,0.032490227232308655,0.1048071846203505
1341969,bb134e5c,64,22.56619480959268,-41.43380519040732,41.43380519040732,64.74032061001144
1341969,4d84ad05,17,41.05754713035118,24.057547130351182,24.057547130351182,141.51498311971284
1341969,7eb36269,40,37.049601248839956,-2.9503987511600442,2.9503987511600442,7.375996877900111
1341969,1688f2dc,56,34.983732385386325,-21.016267614613675,21.016267614613675,37.529049311810134
1317490,12b610c2,22,33.64760598462798,11.64760598462798,11.64760598462798,52.94366356649082
1341969,95a5e066,44,50.40633737385275,6.40633737385275,6.40633737385275,14.55985766784716
1317490,d9273ee7,15,27.44568239737799,12.44568239737799,12.44568239737799,82.97121598251994
1317490,3d8feaf8,64,36.23174651032626,-27.76825348967374,27.76825348967374,43.38789607761522
1317490,3d284ca3,41,25.475325682549112,-15.524674317450888,15.524674317450888,37.86505931085583
1317490,30a45b23,109,44.30359208173998,-64.69640791826002,64.69640791826002,59.35450267730277
1317490,38810cfc,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317490,9b3f9323,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317490,e94915e6,-4,42.06100103146865,46.06100103146865,46.06100103146865,1151.5250257867162
1317490,3fb19989,130,43.723874878800274,-86.27612512119973,86.27612512119973,66.36625009323056
1317490,c9354f29,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317490,fa433be6,74,18.472643068030695,-55.52735693196931,55.52735693196931,75.03696882698556
1317490,ad9c32a2,-2,46.42013037384418,48.42013037384418,48.42013037384418,2421.006518692209
1317490,bb351c23,46,31.788732689344428,-14.211267310655572,14.211267310655572,30.894059370990373
1317490,a15618fe,83,41.04299202756667,-41.95700797243333,41.95700797243333,50.55061201497991
1317490,03806cf8,74,44.221497049295934,-29.778502950704066,29.778502950704066,40.241220203654144
1317490,c16d4035,98,26.316050540938466,-71.68394945906154,71.68394945906154,73.14688720312402
1317490,a2421394,26,34.43073889757759,8.43073889757759,8.43073889757759,32.425918836836885
1317490,69d03465,6,31.12783138249452,25.12783138249452,25.12783138249452,418.797189708242
1317490,249d60c9,78,43.71338239762816,-34.28661760237184,34.28661760237184,43.95720205432288
1317490,4a461c24,31,51.92957267702917,20.92957267702917,20.92957267702917,67.51475057106184
1317490,4c5d73db,76,54.587012070515165,-21.412987929484835,21.412987929484835,28.1749841177432
1317490,dcce6f09,18,46.55070873726357,28.55070873726357,28.55070873726357,158.61504854035314
1317490,e79a1fe3,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317490,7f048519,57,40.32238667150667,-16.67761332849333,16.67761332849333,29.258970751742687
1317490,d1c36f5c,6,31.095821415694243,25.095821415694243,25.095821415694243,418.26369026157073
1341970,b018e1eb,36,18.938114111951666,-17.061885888048334,17.061885888048334,47.39412746680093
1341970,7eb36269,35,23.784737637074628,-11.215262362925372,11.215262362925372,32.04360675121535
1341970,25d7f1ac,36,22.483229183915835,-13.516770816084165,13.516770816084165,37.54658560023379
1341970,95a5e066,31,49.08549594363623,18.085495943636232,18.085495943636232,58.34030949560075
1341970,ff6a7ab5,107,35.06221706534909,-71.93778293465091,71.93778293465091,67.23157283612234
1341970,1688f2dc,29,32.32576644917334,3.3257664491733365,3.3257664491733365,11.46816016956323
1341970,c8a3f688,64,39.27702007428374,-24.72297992571626,24.72297992571626,38.629656133931654
1341970,a9231c3f,96,47.90037715659007,-48.09962284340993,48.09962284340993,50.10377379521868
1341970,571e1d2a,14,0.5371182186406318,-13.462881781359368,13.462881781359368,96.16344129542405
1341970,5ec41cd7,29,31.82095387707961,2.82095387707961,2.82095387707961,9.727427162343483
1341970,290cba17,17,22.888357874233694,5.888357874233694,5.888357874233694,34.6373992601982
1341970,f468293b,1,35.20558763461332,34.20558763461332,34.20558763461332,3420.558763461332
1341970,7239b60d,8,37.7430228115584,29.743022811558397,29.743022811558397,371.78778514448
1341970,e93b6c95,86,31.245717861057827,-54.75428213894217,54.75428213894217,63.667769929002525
1341970,4c0891bc,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1341970,48301a4b,9,30.02679710073183,21.02679710073183,21.02679710073183,233.63107889702036
