player_id,player_name,batting_innings,bowling_innings,total_runs_scored,total_balls_faced,total_fours,total_sixes,total_catches,total_runouts,total_balls_bowled,total_dot_balls,total_wickets,total_LBWs/Bowled,total_runs_conceded,total_stumpings
31865a5b,Gurdeep Singh,32,5,464,660,42,6,9,0,62,26,3,2,82,0
571f11e4,Tanveer Ahmed,7,17,14,27,1,0,4,1,611,282,15,8,651,0
85d8110a,KJ Coetzer,175,21,4853,5716,563,91,45,7,421,211,5,0,352,0
7b5c6c0b,CD Wallace,46,0,800,1018,63,14,17,0,0,0,0,0,0,3
9c376401,CS MacLeod,208,54,5199,5966,543,74,124,7,1047,507,11,3,917,0
8b261d84,MH Cross,142,0,2928,3666,259,46,169,19,0,0,0,0,0,26
e21bc7f3,RD Berrington,165,75,4573,4968,333,136,47,14,1502,685,46,8,1380,0
a56f4b65,PL Mommsen,35,4,986,1166,78,14,26,0,115,63,3,2,89,0
e6d298e8,CD de Lange,9,19,116,136,8,2,7,3,670,312,30,12,604,0
f43dd8c2,SM Sharif,84,149,835,1176,60,10,30,10,5397,2725,206,68,5029,0
469ccead,CB Sole,26,59,129,182,11,1,14,4,2493,1336,93,21,2369,0
e9a870ed,AC Evans,21,66,105,157,11,1,15,2,2558,1351,96,15,2454,0
1252f71a,MRJ Watt,108,199,1176,1461,101,22,44,3,8321,4458,249,102,6956,0
28131839,MA Leask,119,112,2187,1841,165,103,61,8,3007,1416,107,29,2799,0
2cc08c3c,Shahid Wasif,31,0,423,527,30,13,18,5,0,0,0,0,0,0
35971419,Waqas Khan,24,3,298,452,15,6,8,0,37,11,1,0,53,0
9061a703,J Little,60,157,337,388,32,8,42,9,4786,2207,217,56,5256,0
bd0a4a7d,CA Young,76,156,398,511,34,10,35,2,5685,2952,242,67,5736,0
ec02b798,WTS Porterfield,295,0,8328,11962,910,119,153,15,0,0,0,0,0,0
70456281,Ehsan Nawaz,18,28,92,253,9,1,3,1,1046,622,29,9,857,0
a1d3540a,PJ Moor,117,0,2527,3458,207,104,59,6,0,0,0,0,0,6
d2a989fc,DS Kulkarni,34,145,200,213,18,4,27,9,3458,1481,168,31,4179,0
f32dbc84,CJ Chibhabha,123,70,2674,4039,289,25,34,6,1915,952,44,13,1866,0
d8b2f218,BB Sran,14,41,78,71,8,1,7,2,1090,442,43,9,1328,0
31fbf891,H Masakadza,271,88,6939,10512,742,120,99,3,2352,1343,38,4,1735,0
4a8a2e3b,MS Dhoni,728,9,21822,25387,1787,587,760,167,138,75,1,1,104,230
c96311d4,CR Ervine,196,0,5496,7655,562,70,84,3,0,0,0,0,0,0
462411b3,JJ Bumrah,111,378,458,914,48,10,50,9,17314,10621,618,247,13029,0
2e171977,AR Patel,237,320,3984,4118,296,164,126,14,10716,5659,357,136,9164,0
0fdabe05,V Sibanda,146,11,3168,5066,363,42,58,10,276,111,4,2,267,0
57ee1fde,YS Chahal,49,345,135,306,10,0,57,8,11143,4767,490,142,11781,0
26d041c4,Sikandar Raza,328,288,8491,8899,680,303,121,22,9343,4495,252,114,8202,0
c15e2193,FY Fazal,33,4,686,668,68,8,23,7,30,7,2,0,38,0
d2babdd5,E Chigumbura,230,150,4680,5701,377,137,79,17,5352,2864,130,24,4814,0
5fef85ee,R Mutumbami,53,0,800,1136,82,20,45,8,0,0,0,0,0,9
b17e2f24,KL Rahul,360,0,12839,14141,1178,384,237,18,0,0,0,0,0,15
9f0270e0,AG Cremer,100,118,1111,2619,82,3,35,7,7691,4297,164,48,5821,0
5bbabe59,TL Chatara,73,143,293,620,31,3,11,7,6657,3883,194,41,5375,0
a945bb28,T Muzarabani,7,13,10,34,1,0,2,1,392,203,13,1,413,0
70d205c9,AT Rayudu,272,9,6730,6273,556,227,97,16,124,51,3,1,128,2
944533a5,KK Nair,136,12,3828,3791,407,101,73,8,127,57,2,2,100,0
99d63244,KM Jadhav,159,41,3327,2948,318,88,71,8,1173,514,28,7,1005,9
93b4fc78,MK Pandey,249,0,6126,5247,499,184,138,20,0,0,0,0,0,0
f55c526f,T Maruma,31,8,276,502,21,8,14,2,217,104,6,0,204,0
ec4dada1,MN Waller,112,39,2220,2956,222,39,44,11,1098,575,17,7,790,0
4a36c370,N Madziva,16,21,121,186,9,3,3,0,680,285,28,6,763,0
21bf71ab,T Mupariwa,21,30,87,208,7,2,6,1,1450,749,40,6,1270,0
dbfb8218,DT Tiripano,63,67,894,2010,87,14,12,2,4071,2589,66,15,2792,0
1e66c162,JD Unadkat,62,183,536,533,38,25,35,15,5407,2687,246,44,5606,0
26a85969,R Dhawan,50,69,636,530,58,20,20,6,1450,496,66,20,1832,0
26f12506,CT Mutombodzi,23,17,276,394,24,4,8,3,536,247,12,2,512,0
c3a96caf,Mandeep Singh,142,15,2976,2337,302,77,57,5,154,40,5,0,197,0
4bc0a378,WP Masakadza,54,83,430,778,29,7,42,6,2627,1221,73,17,2364,0
09a9d073,J Charles,289,3,7727,6617,763,351,112,9,34,7,2,1,58,9
531f0278,K Santokie,28,86,167,187,9,9,13,3,1996,744,137,36,2506,0
1bae756b,ADS Fletcher,292,11,6989,6097,606,321,142,17,95,33,5,0,127,17
a1d053dd,SS Cottrell,61,170,299,331,21,17,63,3,4931,2254,229,56,5611,0
b0946605,AS Joseph,157,267,1587,2366,149,62,76,12,13389,7744,405,91,11588,0
4329fbb5,SR Watson,566,442,17277,19021,1757,594,185,21,15270,8601,458,116,12789,0
0a9d8b61,JL Carter,72,24,1285,1482,97,41,34,1,293,74,8,2,393,1
48fd7349,MEK Hussey,396,46,14325,20572,1302,205,246,11,851,508,11,2,567,0
76388dc8,S Badree,38,132,135,188,4,3,21,4,2839,1227,132,47,3150,0
0ebfb1ad,E Lewis,271,0,7708,6393,648,474,92,5,0,0,0,0,0,0
08a4f9ad,DC Thomas,94,8,1418,1502,119,52,80,9,172,82,9,1,186,18
c03c6200,DJG Sammy,392,358,6498,6389,513,322,212,23,13854,7946,304,64,10546,0
fb496f7a,K Lesporis,9,0,127,116,13,3,5,0,0,0,0,0,0,0
c0babb93,DE Johnson,3,11,5,6,1,0,2,0,236,93,19,2,332,0
d76b0d2d,S Shillingford,38,53,310,670,32,12,10,1,5273,3566,97,24,3205,0
89f64c19,LMP Simmons,305,30,8545,8719,774,343,122,14,499,184,10,2,543,0
5bb5a915,M Morkel,216,468,1718,3003,229,24,72,16,30250,20355,801,174,20338,0
4180d897,JE Taylor,142,248,1212,1651,142,33,39,8,13235,7945,382,135,10914,0
b57f8a9a,BJ Hodge,180,35,4713,4164,407,166,82,10,434,147,24,4,538,0
35205dfc,DR Smith,299,160,6995,6112,704,318,119,14,3754,1764,110,37,3786,0
73c18486,KR Mayers,197,132,4556,4652,446,220,59,7,3394,2035,97,33,2716,0
c03449e0,GD Elliott,137,126,2968,3549,226,52,43,5,2596,1025,106,16,2709,0
eca0c288,A Bramble,12,0,78,98,7,1,10,0,0,0,0,0,0,1
48a1d7b7,SO Hetmyer,301,0,7118,6135,525,347,149,4,0,0,0,0,0,0
e7de4f6b,RR Emrit,53,109,419,408,23,20,24,0,2418,832,127,19,3063,0
773cec26,JN Mohammed,77,21,1481,1796,111,38,25,0,502,235,8,2,420,0
64d43928,Sohail Tanvir,176,292,1832,1776,149,71,54,7,8768,4070,359,95,9088,0
78dfe704,V Permaul,36,91,266,435,25,6,21,2,3832,2209,89,33,3045,0
df60a57a,O Peters,8,5,164,139,9,12,2,0,75,20,2,0,126,0
684a56df,RR Beaton,6,44,47,88,5,1,14,0,1041,378,42,9,1363,0
ed90abe4,AP Devcich,127,85,3445,3545,417,91,38,1,2755,1558,76,14,2181,0
557153ca,KK Cooper,69,114,577,433,36,34,41,6,2497,859,178,37,3098,0
ea3ffd1b,NO Miller,41,83,341,490,26,4,14,3,2664,1207,65,19,2435,0
87e562a9,DJ Bravo,575,683,10566,12170,829,364,316,50,22294,10021,920,198,22704,0
9d430b40,SP Narine,378,568,4775,3688,452,288,100,21,16791,8039,688,254,15379,0
1920c721,WKD Perkins,17,0,275,259,23,15,7,0,0,0,0,0,0,0
b8a55852,BB McCullum,652,10,19232,20647,1967,672,502,68,207,135,1,0,116,37
d1523761,D Ramdin,339,0,6826,9896,644,114,442,49,0,0,0,0,0,56
0939c670,MA Ouma,57,0,1051,1687,106,13,36,2,0,0,0,0,0,5
4d1ec7eb,A Nao,25,42,139,182,9,5,12,4,1538,849,54,15,1291,0
3e326efc,JNT Vare,26,0,394,562,28,2,15,6,0,0,0,0,0,6
4d84ad05,CJA Amini,119,107,2231,2863,186,33,42,6,2962,1460,94,32,2591,0
c57fa67e,E Otieno,30,69,118,186,7,2,11,2,2246,1215,87,16,2070,0
6cedad99,EB Ringera,23,47,100,203,10,1,12,2,1361,703,54,13,1307,0
db1bf9c2,RN Patel,70,7,1226,1313,126,20,37,3,50,22,7,3,53,0
87a92b6b,N Pokana,25,47,126,263,4,3,13,0,1576,839,64,10,1386,0
f8cdc4d7,SA Jacobs,6,27,14,24,1,0,5,0,490,177,19,5,611,0
364ee2cf,SJ Benn,81,143,721,1118,84,17,35,6,10576,6778,176,50,6739,0
78bb68d4,Y Cariah,13,23,178,230,15,1,3,2,732,341,20,6,827,0
0d51e658,CD Barnwell,48,19,584,503,29,32,20,1,218,57,9,2,350,0
bbff906c,CAK Walton,169,1,3260,2779,276,156,100,6,7,1,0,0,7,11
db584dad,CH Gayle,707,283,23182,22735,2190,1258,206,14,9865,5156,220,62,7277,0
d68e7f48,R Rampaul,146,312,1124,1727,106,43,40,7,15746,9360,475,118,12698,0
c4487b84,AB de Villiers,689,14,26370,30477,2469,662,595,80,406,225,10,4,313,26
6b71e6cf,KC Sangakkara,738,3,30629,41433,3231,280,566,89,78,44,0,0,46,133
d7725664,RA Reifer,85,68,1274,1712,101,39,26,0,1460,610,70,14,1675,0
650d5e49,R Powell,283,70,5722,4669,345,362,151,6,1006,248,36,7,1509,0
92cf79a8,SR Taylor,369,277,9799,10957,988,200,111,22,7143,3433,263,75,6164,4
3241e3fd,N Pooran,407,7,10694,8163,718,699,233,36,178,67,6,1,174,35
4d7f517e,AJ Hosein,124,222,1135,1223,64,48,48,6,6111,2729,251,77,6318,0
2ae01eb0,I Khan,18,31,161,218,13,2,7,0,538,224,33,8,559,0
26ff4c29,RJ Peterson,93,155,1292,1512,137,17,50,7,6411,3559,187,64,5197,0
16edfe47,ND Stewart,8,10,24,17,1,2,3,0,122,36,5,2,189,0
c59d8f8a,KA Hope,19,0,304,516,40,2,5,0,0,0,0,0,0,0
74b02e0c,DYA Davis,4,10,22,28,2,0,3,0,171,51,10,1,209,0
bbd41817,AD Russell,466,486,9579,6136,666,760,179,23,10207,3885,536,99,13442,0
b67bfaae,GE Mathurin,6,19,20,23,1,0,2,0,386,146,18,7,446,0
7dc35884,Shakib Al Hasan,650,670,17188,20213,1733,253,135,44,33303,19294,954,351,24621,0
78cb83f3,KOK Williams,30,110,96,154,5,3,20,1,2640,882,154,25,3542,0
b0eaaac6,Ali Khan,31,115,98,147,5,3,18,1,3081,1315,157,52,3581,0
977b841a,SSJ Brooks,107,0,2463,3210,212,72,63,2,0,0,0,0,0,0
7f148ce7,AM McCarthy,24,4,364,351,23,18,12,0,41,14,0,0,52,0
30baaf1f,TP Allen,27,26,558,454,28,37,16,0,782,394,24,7,744,0
4a745f65,AR Nurse,87,103,983,940,74,38,39,2,3166,1287,79,22,3243,0
f8fd6e3f,Ahmed Shehzad,249,17,7078,8657,731,122,82,12,259,73,5,1,324,0
e186f49c,Mashrafe Mortaza,250,347,2688,3054,229,109,72,14,15127,8230,410,117,13152,0
0a8fce53,Mustafizur Rahman,120,355,363,681,25,15,41,11,12342,6168,517,119,11981,0
4d9f9686,Soumya Sarkar,260,97,5626,5910,627,157,133,10,1855,754,62,12,2052,0
ef18b66e,Taskin Ahmed,119,227,818,1245,69,24,27,7,8874,4752,308,81,8515,0
a94e08ea,Mushfiqur Rahim,587,0,17169,24321,1615,256,438,85,0,0,0,0,0,98
a354c917,NT Broom,191,7,5395,7868,552,80,75,4,168,106,3,3,115,1
8919756f,Mosaddek Hossain,138,115,2220,2403,188,60,52,5,2185,874,57,14,2319,0
0fa5042b,L Ronchi,218,1,5445,4475,588,207,226,33,30,26,0,0,16,37
3b041a12,Tamim Iqbal,542,7,18340,23524,2076,305,140,12,38,17,0,0,33,0
5fbe14fc,Imrul Kayes,260,4,6323,9047,661,142,108,8,24,16,0,0,12,0
bf1d7d3e,Mahmudullah,512,352,12540,16063,1077,280,201,26,9543,4694,225,63,8057,1
7147f314,Sabbir Rahman,208,42,4412,4607,430,125,104,15,559,214,11,2,584,0
a3a078ba,Subashis Roy,10,28,16,77,3,0,4,2,1223,717,23,9,1076,0
24104e5c,Tanbir Hayder,7,13,42,50,3,0,6,0,213,59,4,0,296,0
d365d463,Nurul Hasan,152,0,2265,2292,199,64,120,33,0,0,0,0,0,53
f5821615,JS Patel,301,453,4113,5666,474,78,153,11,38980,27590,798,311,22557,0
397f4d3a,BM Wheeler,59,84,834,1223,90,22,19,5,5239,3597,108,26,3456,0
f92c9151,TC Bruce,237,66,7692,9845,795,162,185,3,1317,741,36,5,1088,1
8abdf100,CJ Anderson,212,143,5111,5431,423,238,70,3,3964,2052,124,15,3682,0
f56cd097,Rubel Hossain,116,246,463,935,50,9,47,11,11074,5857,313,99,10173,0
641ac5ff,IS Sodhi,202,395,2597,4602,284,53,84,4,21368,12441,596,186,16785,0
de0a3209,Mominul Haque,210,60,6002,9704,674,43,61,10,1028,523,20,7,775,0
78adc879,N Wagner,202,287,2384,4027,282,79,39,9,29534,21634,584,120,16782,0
c58b0108,Mehedi Hasan Miraz,239,270,4218,6143,424,90,102,16,17330,10667,375,149,11952,0
f7e9a562,Kamrul Islam Rabbi,30,63,119,357,9,5,7,5,1728,826,67,9,1944,0
5f966ec0,JA Raval,201,39,6467,12567,841,40,147,1,772,502,10,5,472,0
b61a3e1a,LRPL Taylor,682,15,22337,29579,2139,395,426,14,163,93,3,0,111,0
1274d7ab,Nazmul Hossain Shanto,218,33,5287,6944,558,89,100,11,328,141,7,0,323,0
9d1d34bd,Taijul Islam,119,175,975,2218,101,5,32,6,14898,10103,295,125,8925,0
383dd431,TD Astle,77,120,1775,2899,219,10,43,4,7632,4907,188,74,4997,0
d9273ee7,MP Stoinis,344,254,7804,6710,666,313,93,7,5630,2261,222,31,6621,0
e00a9155,SD Heazlett,74,3,1304,1776,122,40,45,3,18,8,0,0,20,0
22bd731a,DG Brownlie,136,5,3957,6428,489,46,92,3,67,34,1,0,56,0
fb66ce1f,CH Morris,166,254,2294,1987,174,101,99,15,7163,3170,352,100,8209,0
9a46c4e5,GD Phillips,342,128,10123,10136,906,448,195,9,5008,3065,106,28,3516,8
4c5d73db,CR Woakes,293,382,5230,7903,578,53,110,11,23137,15290,612,162,16447,0
8d92a2c3,MA Wood,129,216,1654,2435,225,29,33,2,14223,9159,355,110,10095,0
3d0ed2f9,JT Ball,146,289,1203,1666,162,33,59,4,16177,9824,466,148,13282,0
e087956b,BA Stokes,441,376,13599,18101,1395,366,229,17,20692,13205,451,108,14675,0
abb83e27,JM Bairstow,507,0,17523,21476,1941,389,515,24,0,0,0,0,0,35
9a963804,LE Plunkett,165,259,2144,2451,217,47,73,5,12619,6875,376,73,10985,0
bb351c23,MM Ali,536,535,13158,15495,1310,469,168,16,26106,15018,604,186,20306,0
a343262c,JE Root,556,295,23623,34889,2330,142,344,6,9449,5914,146,36,6325,0
99b75528,JC Buttler,622,0,19461,18589,1813,679,608,58,0,0,0,0,0,67
92aeac25,AD Hales,578,1,18158,16548,2120,581,272,6,18,16,0,0,2,0
d1c36f5c,JJ Roy,524,14,16615,14850,1964,453,245,12,415,268,7,5,301,0
0f348f58,Sunzamul Islam,24,62,126,182,9,0,26,3,1435,622,47,15,1524,0
d2a6c0e6,EJG Morgan,598,2,15895,16784,1358,546,250,26,23,17,0,0,11,0
012829ff,JW Hastings,134,183,2193,2245,222,86,37,7,9479,5818,286,59,7389,0
350bb1b1,AF Milne,109,218,996,1372,86,23,63,10,8465,4857,294,84,7657,0
2f28dc94,RAS Lakmal,178,259,1287,2527,144,17,51,2,19347,13137,350,106,12264,0
2af838ee,N Pradeep,83,148,196,505,23,2,22,6,8505,5059,213,64,6961,0
8dd02a98,LD Chandimal,396,0,11920,18685,1096,153,208,21,0,0,0,0,0,28
f21043a5,MDKJ Perera,267,0,7326,7345,798,165,99,13,0,0,0,0,0,21
740742ef,RG Sharma,761,96,25588,27350,2424,890,321,32,1409,575,30,7,1334,0
0a476045,S Dhawan,516,11,17663,17970,2121,294,228,7,103,58,4,1,98,0
9de62878,Shadab Khan,220,321,3642,3339,253,152,103,16,9569,4012,401,128,10174,0
ba607b88,V Kohli,840,100,34807,40531,3362,569,427,42,1266,460,18,4,1344,0
1c914163,Yuvraj Singh,455,279,12630,14055,1262,383,136,30,6465,2881,194,48,5906,0
dbe50b21,HH Pandya,300,291,6762,5577,528,319,150,9,7554,3346,272,38,8210,0
2e81a32d,B Kumar,168,426,1502,2449,155,14,74,17,15417,8468,528,148,14139,0
cc1e8c68,UT Yadav,157,370,1020,1446,92,49,78,18,17619,10497,502,158,14947,0
fe93fd9d,RA Jadeja,457,609,9413,11856,765,242,227,59,32991,20404,778,300,22227,0
249d60c9,AU Rashid,256,488,3470,5285,409,30,99,11,22865,11623,715,221,20157,0
1777c020,Fakhar Zaman,272,17,8388,7712,852,267,134,4,237,109,5,1,208,0
0f12f9df,NLTC Perera,375,403,6115,4900,464,288,163,42,10847,4639,439,98,12207,0
509a7ca1,MD Gunathilaka,136,48,3488,3811,388,67,58,1,809,354,16,5,764,0
896d78ad,AD Mathews,537,380,16460,25615,1461,281,183,40,11434,6681,261,76,8716,0
495d42a5,R Ashwin,338,603,5674,8891,597,65,103,20,42571,27350,1058,378,27205,0
bd4ea627,Faheem Ashraf,161,210,2251,2632,230,74,66,4,6475,3371,211,56,6336,0
7d608e12,DM de Silva,254,203,7003,10145,758,85,153,9,6557,3644,124,25,4716,0
1c790f4f,Rumman Raees,18,69,98,103,13,1,15,2,1775,684,81,25,2121,0
4b57e452,M Vijay,250,26,7627,12096,826,146,118,5,478,292,2,2,307,0
d9609443,ST Gabriel,109,162,267,792,30,6,19,2,11977,8044,239,96,8022,0
0f721006,JO Holder,412,488,7909,10295,710,262,230,26,23677,14519,598,155,18360,0
7d5af2ea,KC Brathwaite,219,80,6781,16569,687,15,57,5,2986,1811,30,7,1757,0
d4f9dbd4,CA Pujara,311,7,12834,24647,1515,66,121,9,60,36,0,0,39,0
e342e5fb,CR Brathwaite,233,275,3022,2655,198,176,106,12,6730,2487,295,51,8192,0
3feda4fa,RL Chase,195,187,4485,7076,417,75,62,11,9848,5832,183,43,6988,0
7a80ddf2,D Bishoo,92,118,903,2213,90,5,28,4,10526,6691,182,53,6541,0
29e95537,AM Rahane,464,1,14333,20001,1531,198,258,18,6,2,1,1,5,0
14b14cd8,DM Bravo,327,1,8938,14566,793,248,132,5,6,4,0,0,3,0
fe11caa6,WP Saha,228,0,4889,5851,484,118,216,33,0,0,0,0,0,43
dc2f959a,SO Dowrich,71,0,1674,3395,189,15,87,0,0,0,0,0,0,7
6b19d823,A Mishra,111,269,1150,1717,123,9,32,13,11196,6066,365,105,9361,0
8cf9814c,Mohammed Shami,158,356,1047,1369,107,36,61,13,19652,12409,607,218,15574,0
5bb1a1c4,I Sharma,199,415,1028,3073,110,5,63,7,27331,18177,581,176,18704,0
0ef64bba,R Chandrika,10,0,140,449,11,0,3,0,0,0,0,0,0,0
f846de6a,MN Samuels,383,223,10864,15064,1101,281,85,15,8333,4414,171,33,6493,0
c3b93a03,J Blackwood,130,23,3308,5874,379,49,55,4,472,298,4,3,290,0
92aa28fe,ML Cummins,47,67,326,781,40,9,9,0,5051,3425,82,28,3404,0
b8f3362a,LR Johnson,20,1,425,907,57,2,11,1,24,17,0,0,9,0
e3bf8356,KR Patterson,123,0,2923,4890,301,34,71,3,0,0,0,0,0,0
50636767,RJ Gibson,25,1,285,281,23,5,15,1,6,1,0,0,10,0
e1b9f3a9,BJ Dwarshuis,80,147,836,943,63,29,32,1,4226,2014,198,35,4747,0
45c2196c,DE Bollinger,44,168,241,377,26,4,39,2,8090,4952,267,78,6431,0
1a2676c5,SA Abbott,172,272,2931,3652,237,98,112,15,12083,7394,427,92,9720,0
7c503806,J Botha,157,233,2041,2173,172,32,104,21,7671,3494,217,71,6835,0
b0c772ee,BJ Haddin,289,0,7568,10296,752,175,464,37,0,0,0,0,0,29
27af6414,BJ Rohrer,65,1,1206,935,93,38,21,7,7,1,0,0,12,0
9cebb612,JR Doran,83,10,2399,5581,286,7,93,1,174,108,2,0,131,1
19b9f399,CJ Green,171,250,2356,2480,209,64,138,5,7545,3872,251,80,6617,0
f3982af9,DP Hughes,201,0,6035,8610,697,92,59,0,0,0,0,0,0,0
c16d4035,SW Billings,446,1,10847,11126,1113,250,427,33,1,0,0,0,4,44
94eac556,CJ McKay,119,211,1440,2150,163,24,23,8,11901,7601,349,96,8547,0
1558d83b,GS Sandhu,59,125,606,1500,75,6,24,2,6870,4563,166,39,4578,0
22ae3041,Fawad Ahmed,34,167,98,135,9,3,16,5,4208,1619,187,62,4680,0
2b55c3b4,JJ Peirson,183,0,4226,6125,457,49,269,8,0,0,0,0,0,21
0164b064,MG Neser,153,224,2972,4432,347,43,87,9,14160,10006,383,108,8874,0
dfc4d8b5,KW Richardson,78,207,489,483,36,18,72,12,5759,2493,293,41,6827,0
c96a215f,JS Lehmann,118,12,2642,4123,314,5,39,3,181,114,1,0,126,0
ffe699c0,CJ Jordan,313,504,4320,5189,408,134,279,27,19565,10285,691,191,18492,0
b2a79f17,B Laughlin,36,124,144,182,9,4,40,8,2766,911,157,36,3689,0
5456bd0c,LN O'Connor,7,23,7,25,0,0,7,1,460,126,16,4,590,0
fb0d68b4,AI Ross,113,1,2473,2013,181,90,51,5,6,2,0,0,10,0
2e11c706,BCJ Cutting,157,158,2651,1931,184,158,85,3,2757,754,126,22,3892,0
edc7ddb6,J Weatherald,159,2,4240,5819,467,102,64,3,43,18,1,1,44,0
79765f6f,JS Floros,20,15,204,197,17,6,6,0,185,55,3,1,268,0
903560ed,MT Steketee,98,165,959,1513,102,15,28,2,11472,8167,276,64,7396,0
f1c61793,JD Wildermuth,85,119,1527,2479,171,24,18,0,5962,4164,120,29,3917,0
86b4bf88,MJ Swepson,82,164,672,943,82,3,42,9,11612,7577,232,99,7532,0
9e85455c,MS Harris,208,4,7730,13286,938,63,72,2,75,45,0,0,55,0
d0513f63,CL White,251,38,5955,6287,443,184,119,13,988,485,21,3,849,0
d60a26db,K White,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4ba2c04d,AJ Nair,23,32,238,214,14,7,8,0,540,179,22,4,633,0
2318ba22,TLW Cooper,199,61,4581,5264,492,103,99,2,1065,552,25,9,1000,0
96824e68,CP Tremain,79,133,627,1389,66,13,23,0,9327,6665,203,52,5354,0
6042bf26,NJ Rimmington,62,121,781,1163,82,10,24,7,4300,2327,149,53,3994,0
f708a0bc,GB Hogg,78,200,939,1227,58,11,40,13,7713,3784,258,83,6672,0
1a156c88,DJM Short,185,119,5542,5234,586,155,74,5,1983,670,73,15,2506,0
2a2e6343,DT Christian,330,326,6072,5059,416,288,173,17,6243,2078,276,63,7922,0
9815de17,DP Michael,12,7,304,255,23,16,10,3,112,38,10,0,178,0
51a60c16,CJ Boyce,46,102,301,271,19,16,11,3,2198,620,120,18,2715,0
c89e4c9f,HP Kingston,5,7,43,60,4,2,2,0,231,134,6,2,212,0
addfb70e,SW Tait,33,142,99,126,9,3,20,7,4528,2069,210,82,4882,0
7a6dc294,JC Silk,192,10,4934,7799,483,50,108,7,145,104,0,0,77,0
7517d134,CA Rose,20,56,183,135,15,7,16,2,961,311,31,9,1327,0
eba6a852,SCJ Broad,394,566,5284,7778,615,82,107,11,48148,34520,1027,307,28401,0
f4427cc6,SM Whiteman,147,0,4458,8664,558,28,54,10,0,0,0,0,0,6
33155d1b,IR Bell,515,11,18842,30647,2106,144,226,23,197,112,7,2,153,0
7f048519,DJ Willey,308,389,6260,5940,557,273,150,18,13920,7544,506,151,13313,0
a2421394,AC Agar,136,189,2139,2570,170,62,87,4,7177,3724,195,55,6002,0
f5180fe6,MG Johnson,241,388,3279,4818,347,63,79,21,26183,17051,692,166,18341,0
f60dc2a5,MA Beer,13,55,31,61,1,0,8,1,1545,718,48,13,1447,0
f3171936,BW Hilfenhaus,78,144,616,1031,69,13,26,4,9501,6496,221,67,6224,0
d167edd3,SM Boland,72,155,281,827,34,0,15,2,10861,7630,276,77,6565,0
23ac69e6,RJ Quiney,44,5,909,799,87,34,28,0,163,137,0,0,36,0
cca50cd6,LJ Wright,387,93,11713,11957,1371,297,118,14,2031,867,46,6,2090,0
fd835ab3,DJ Hussey,200,100,4636,4348,321,145,98,15,1653,590,61,13,1786,0
74a1c1e3,WER Somerville,65,100,1045,2096,105,21,19,2,8251,6016,152,35,4474,0
f54c8804,RGL Carters,25,0,274,278,14,6,26,2,0,0,0,0,0,2
7239b60d,CAH Stevenson,20,25,171,246,13,2,12,3,853,412,31,11,854,0
8bdac857,JW Wells,126,2,2970,2552,242,53,46,4,12,2,0,0,16,0
a0f612b6,TD Andrews,19,24,485,793,68,8,5,0,2079,1367,19,10,1198,0
a756e61a,SB Harper,137,0,3079,4104,296,75,177,3,0,0,0,0,0,19
e01b6c44,TL Lawford,5,6,19,19,2,0,1,2,92,25,3,0,142,0
8820c9ef,JS Lenton,11,0,141,107,9,6,12,4,0,0,0,0,0,5
56b93d46,BJ Webster,163,129,5216,7435,515,86,118,4,7533,4993,139,41,4852,0
479f9b04,S Milenko,43,25,652,746,61,20,14,0,1059,751,23,4,685,0
97188292,JR Dean,19,0,317,240,19,24,5,0,0,0,0,0,0,0
055be93a,HTRY Thornton,8,26,69,88,6,1,5,0,693,323,41,10,811,0
9a211e08,ND Buchanan,4,5,11,16,0,1,2,0,77,20,4,0,129,0
36eafb02,AJ Doolan,65,0,1861,3504,221,15,33,1,0,0,0,0,0,0
1efb8a28,AC Blizzard,32,0,692,549,72,17,9,2,0,0,0,0,0,0
f752db61,JL Pattinson,103,168,1466,3075,171,24,26,2,11911,8077,294,111,8038,0
c41043e6,BR McDermott,238,3,6800,8548,590,250,125,4,84,44,0,0,68,13
a15618fe,JM Vince,615,43,21019,23742,2621,328,360,19,960,590,12,3,696,0
a90e53ec,MW Short,182,133,4848,5650,471,144,115,3,3383,1935,80,20,2559,0
11df3dc8,MJ Lumb,205,1,5448,7049,658,108,58,3,13,8,0,0,5,0
c3f7898b,TP Ludeman,41,0,924,776,87,29,28,6,0,0,0,0,0,4
a5b71472,L Bowe,3,13,2,4,0,0,0,0,242,72,11,2,344,0
bbce4647,EP Gulbis,28,28,386,308,35,11,14,1,355,97,12,3,500,0
b816c2a5,KR Smith,13,1,216,370,36,0,4,0,6,2,0,0,7,0
15de1f5d,WA Agar,82,129,758,1191,93,8,22,4,8544,5762,209,59,5908,0
245c97cb,TS Mills,54,221,209,307,22,6,27,8,5770,2370,318,70,7026,0
c7bdb5b5,NJ Reardon,36,2,721,596,45,32,13,1,13,2,0,0,29,0
58043739,TT Bresnan,342,437,6763,11190,720,100,146,11,25110,16507,603,155,18042,0
399b0b94,CT Bancroft,303,2,9532,16494,959,86,237,4,60,29,2,0,77,7
e7dd5eca,SL Rainbird,31,55,255,485,30,2,12,1,3369,2289,67,22,2265,0
a8ad6e80,JK Reed,1,9,8,3,0,1,2,2,169,62,13,1,268,0
502b2c81,XJ Doherty,40,101,201,397,15,1,28,5,4537,2322,106,34,3874,0
519c30cb,CJ Gannon,50,90,612,1197,69,9,35,1,6187,4505,158,27,3715,0
